date,split,model,factor_return
1971-08-01,train,FFN,0.0436657918610815
1971-09-01,train,FFN,0.0142690693715144
1971-10-01,train,FFN,-0.0127064257364219
1971-11-01,train,FFN,0.0002447015077019
1971-12-01,train,FFN,0.0698153614415886
1972-01-01,train,FFN,0.0846486159244052
1972-02-01,train,FFN,0.0038432764585284
1972-03-01,train,FFN,0.0210801736747248
1972-04-01,train,FFN,0.0127656608174245
1972-05-01,train,FFN,0.0037698133792354
1972-06-01,train,FFN,0.0011322966176335
1972-07-01,train,FFN,0.0084805104997038
1972-08-01,train,FFN,0.0189105773568422
1972-09-01,train,FFN,0.0035386760292634
1972-10-01,train,FFN,0.0173241524010739
1972-11-01,train,FFN,0.0343480073359706
1972-12-01,train,FFN,0.0106729289416354
1973-01-01,train,FFN,0.0142201019988308
1973-02-01,train,FFN,0.0010103146203
1973-03-01,train,FFN,0.0257444626690314
1973-04-01,train,FFN,0.0124493762501584
1973-05-01,train,FFN,0.0056277877737421
1973-06-01,train,FFN,0.0144115333456566
1973-07-01,train,FFN,0.0400909328608777
1973-08-01,train,FFN,0.0285354194640315
1973-09-01,train,FFN,0.0271302549929822
1973-10-01,train,FFN,0.0286880632436137
1973-11-01,train,FFN,-0.0196850457429751
1973-12-01,train,FFN,0.0016355227272296
1974-01-01,train,FFN,0.2039996933794426
1974-02-01,train,FFN,0.0212345025453165
1974-03-01,train,FFN,0.0265533413184803
1974-04-01,train,FFN,0.0163653853347744
1974-05-01,train,FFN,0.0024490205431004
1974-06-01,train,FFN,0.0101716187558811
1974-07-01,train,FFN,0.0163008473390063
1974-08-01,train,FFN,0.0030339701977298
1974-09-01,train,FFN,0.0122733711440165
1974-10-01,train,FFN,0.0555801938599505
1974-11-01,train,FFN,-0.005378508734
1974-12-01,train,FFN,-0.0280317256127624
1975-01-01,train,FFN,0.3145438470954377
1975-02-01,train,FFN,0.0164043947380867
1975-03-01,train,FFN,0.0295372950834326
1975-04-01,train,FFN,0.0328024221377587
1975-05-01,train,FFN,0.0373923323630441
1975-06-01,train,FFN,0.045631673401745
1975-07-01,train,FFN,0.0262124749112946
1975-08-01,train,FFN,-0.0045003682728693
1975-09-01,train,FFN,-0.0136638979164323
1975-10-01,train,FFN,0.0004873025062886
1975-11-01,train,FFN,0.0046493667396707
1975-12-01,train,FFN,0.0089634626445944
1976-01-01,train,FFN,0.2241007533122924
1976-02-01,train,FFN,0.009054094235169
1976-03-01,train,FFN,0.0230822499332573
1976-04-01,train,FFN,-0.0057315635780359
1976-05-01,train,FFN,-0.0162824092390768
1976-06-01,train,FFN,0.0088030747385883
1976-07-01,train,FFN,0.012821467544777
1976-08-01,train,FFN,-0.0140352530644441
1976-09-01,train,FFN,0.0102691938511541
1976-10-01,train,FFN,-0.0051388253433554
1976-11-01,train,FFN,0.0259550655742177
1976-12-01,train,FFN,0.0788677530042555
1977-01-01,train,FFN,0.0673521957224628
1977-02-01,train,FFN,0.0181802105973508
1977-03-01,train,FFN,0.0122144534272347
1977-04-01,train,FFN,0.0185612610295438
1977-05-01,train,FFN,0.0163411147287818
1977-06-01,train,FFN,0.0320496878328343
1977-07-01,train,FFN,0.0054660149996061
1977-08-01,train,FFN,0.0003613594447579
1977-09-01,train,FFN,0.0055380230130042
1977-10-01,train,FFN,-0.0080253338758139
1977-11-01,train,FFN,0.0622913066055033
1977-12-01,train,FFN,0.0137268999036647
1978-01-01,train,FFN,0.0195072247223197
1978-02-01,train,FFN,0.0222028670847631
1978-03-01,train,FFN,0.0260748493110566
1978-04-01,train,FFN,0.0357839957186537
1978-05-01,train,FFN,0.0443344562575685
1978-06-01,train,FFN,0.0069261639840638
1978-07-01,train,FFN,0.0307678205803099
1978-08-01,train,FFN,0.0579040332177194
1978-09-01,train,FFN,0.0114590205477286
1978-10-01,train,FFN,-0.0886440311268285
1978-11-01,train,FFN,0.0667474022490313
1978-12-01,train,FFN,0.0060793178832803
1979-01-01,train,FFN,0.0901864001960098
1979-02-01,train,FFN,0.0004897145383547
1979-03-01,train,FFN,0.0372349066289381
1979-04-01,train,FFN,0.0154800222267947
1979-05-01,train,FFN,-0.0017670139283887
1979-06-01,train,FFN,0.0120330126793191
1979-07-01,train,FFN,0.0129814574598871
1979-08-01,train,FFN,0.0240705663080877
1979-09-01,train,FFN,0.0034039196672234
1979-10-01,train,FFN,-0.0381656167367185
1979-11-01,train,FFN,0.0339073238631193
1979-12-01,train,FFN,0.0213717893915428
1980-01-01,train,FFN,0.0679949000869213
1980-02-01,train,FFN,-0.0012699924675916
1980-03-01,train,FFN,-0.0274587069981684
1980-04-01,train,FFN,0.0410502326167485
1980-05-01,train,FFN,0.0274718835720713
1980-06-01,train,FFN,0.0252966284174051
1980-07-01,train,FFN,0.0522543954362953
1980-08-01,train,FFN,0.0348191221909954
1980-09-01,train,FFN,0.0242283045808516
1980-10-01,train,FFN,0.0139889454315411
1980-11-01,train,FFN,-0.0086683575382682
1980-12-01,train,FFN,-0.0041689722902875
1981-01-01,train,FFN,0.0345923672568784
1981-02-01,train,FFN,0.0103012379856399
1981-03-01,train,FFN,0.0306246636093518
1981-04-01,train,FFN,0.0311207807801541
1981-05-01,train,FFN,0.0097446195218876
1981-06-01,train,FFN,0.018028865310326
1981-07-01,train,FFN,-0.0114120159319549
1981-08-01,train,FFN,-0.0037093764997825
1981-09-01,train,FFN,0.0060119524110537
1981-10-01,train,FFN,0.0389713767751202
1981-11-01,train,FFN,0.0194771976093473
1981-12-01,train,FFN,0.0081230807121871
1982-01-01,train,FFN,0.021237734769782
1982-02-01,train,FFN,0.0158120234231318
1982-03-01,train,FFN,0.0219731547774129
1982-04-01,train,FFN,0.0127766109410187
1982-05-01,train,FFN,0.0070278312091986
1982-06-01,train,FFN,0.0310864577961126
1982-07-01,train,FFN,0.0106424957720825
1982-08-01,train,FFN,0.0143575235396765
1982-09-01,train,FFN,0.0446050559874532
1982-10-01,train,FFN,0.0479035438487074
1982-11-01,train,FFN,0.0543720404548034
1982-12-01,train,FFN,0.0198125548253114
1983-01-01,train,FFN,0.0393608270959972
1983-02-01,train,FFN,0.03992833637483
1983-03-01,train,FFN,0.0280648471204929
1983-04-01,train,FFN,0.0333180886717055
1983-05-01,train,FFN,0.0290813478120098
1983-06-01,train,FFN,0.0330999923881215
1983-07-01,train,FFN,0.0090497612205302
1983-08-01,train,FFN,-0.0034013308725266
1983-09-01,train,FFN,0.0246962170865685
1983-10-01,train,FFN,0.0029810140797361
1983-11-01,train,FFN,0.0284665406247229
1983-12-01,train,FFN,0.0122370219799151
1984-01-01,train,FFN,0.0298238173692534
1984-02-01,train,FFN,0.0033353331266121
1984-03-01,train,FFN,0.0248148052479484
1984-04-01,train,FFN,0.0120304053548069
1984-05-01,train,FFN,0.0171481192628924
1984-06-01,train,FFN,0.0163745847081239
1984-07-01,train,FFN,0.0124295256136108
1984-08-01,train,FFN,0.0263977639115615
1984-09-01,train,FFN,0.0223489865756646
1984-10-01,train,FFN,0.0244037901127531
1984-11-01,train,FFN,0.0143152089346404
1984-12-01,train,FFN,0.0198141713756973
1985-01-01,train,FFN,0.0521405313795091
1985-02-01,train,FFN,0.0143460705420586
1985-03-01,train,FFN,0.0280794367159147
1985-04-01,train,FFN,0.0146590304219586
1985-05-01,train,FFN,0.0176778760343668
1985-06-01,train,FFN,0.0031954214302161
1985-07-01,train,FFN,0.0153559436257622
1985-08-01,train,FFN,0.0183539480867096
1985-09-01,train,FFN,0.007038122292147
1985-10-01,train,FFN,0.0164328365240546
1985-11-01,train,FFN,0.0328965732578293
1985-12-01,train,FFN,0.0289617923602209
1986-01-01,train,FFN,0.0263300358281018
1986-02-01,train,FFN,0.0234438162308331
1986-03-01,train,FFN,0.0253536688602048
1986-04-01,train,FFN,0.0153990770383803
1986-05-01,train,FFN,0.0207565667782798
1986-06-01,train,FFN,0.0303938145930935
1986-07-01,train,FFN,0.0004349043429705
1986-08-01,train,FFN,0.0246000370633269
1986-09-01,train,FFN,0.0013679450438457
1986-10-01,train,FFN,0.0302896781633663
1986-11-01,train,FFN,0.018090625896181
1986-12-01,train,FFN,0.0098515628709702
1987-01-01,validation,FFN,0.0376605572958722
1987-02-01,validation,FFN,0.0168598116377412
1987-03-01,validation,FFN,0.0054398835204433
1987-04-01,validation,FFN,0.0062533683682004
1987-05-01,validation,FFN,0.0018714962130663
1987-06-01,validation,FFN,0.0220616850430683
1987-07-01,validation,FFN,0.0182377772068337
1987-08-01,validation,FFN,0.0134209406707816
1987-09-01,validation,FFN,0.014870014113695
1987-10-01,validation,FFN,-0.0546132603167089
1987-11-01,validation,FFN,0.0158559668668861
1987-12-01,validation,FFN,0.0362840999563279
1988-01-01,validation,FFN,0.0824893499840101
1988-02-01,validation,FFN,0.0225275775052946
1988-03-01,validation,FFN,0.0225133306866803
1988-04-01,validation,FFN,0.0117996280119071
1988-05-01,validation,FFN,0.0043181887007379
1988-06-01,validation,FFN,0.0157276680041054
1988-07-01,validation,FFN,0.0092248618273039
1988-08-01,validation,FFN,0.0015101646321701
1988-09-01,validation,FFN,0.0163109427488006
1988-10-01,validation,FFN,0.0077638911841853
1988-11-01,validation,FFN,0.0011796141914066
1988-12-01,validation,FFN,0.0285286886478114
1989-01-01,validation,FFN,0.0640452470426636
1989-02-01,validation,FFN,0.0171724607013946
1989-03-01,validation,FFN,0.0094802544105458
1989-04-01,validation,FFN,0.0145111646607494
1989-05-01,validation,FFN,-0.0013043821164152
1989-06-01,validation,FFN,0.0054875324290729
1989-07-01,validation,FFN,0.0178447016507664
1989-08-01,validation,FFN,0.009514596531936
1989-09-01,validation,FFN,0.0100891510182743
1989-10-01,validation,FFN,-0.0100407593346186
1989-11-01,validation,FFN,-0.0043939429925361
1989-12-01,validation,FFN,-0.0066340066424542
1990-01-01,validation,FFN,0.0523008307523713
1990-02-01,validation,FFN,0.0195877634223651
1990-03-01,validation,FFN,0.0281024908464164
1990-04-01,validation,FFN,0.0131152417529659
1990-05-01,validation,FFN,0.0228468069716951
1990-06-01,validation,FFN,0.0155730883022261
1990-07-01,validation,FFN,0.0216477383364235
1990-08-01,validation,FFN,-0.0016154953782984
1990-09-01,validation,FFN,-0.0019155813742662
1990-10-01,validation,FFN,0.0183196345860757
1990-11-01,validation,FFN,0.0121863066680715
1990-12-01,validation,FFN,0.0086319187840594
1991-01-01,validation,FFN,0.0600927783861515
1991-02-01,validation,FFN,0.008941476782549
1991-03-01,validation,FFN,0.0242200567631837
1991-04-01,validation,FFN,0.0349090636385255
1991-05-01,validation,FFN,0.0256983312393565
1991-06-01,validation,FFN,0.0096954903077889
1991-07-01,validation,FFN,0.0296529958300652
1991-08-01,validation,FFN,0.0226155373283262
1991-09-01,validation,FFN,0.0103826379646792
1991-10-01,validation,FFN,0.0149745166399107
1991-11-01,validation,FFN,0.0038850918543168
1991-12-01,validation,FFN,0.0348527095518998
1992-01-01,test,FFN,0.146595507914559
1992-02-01,test,FFN,-0.0028889482493906
1992-03-01,test,FFN,0.0208277385075535
1992-04-01,test,FFN,0.0049611214326307
1992-05-01,test,FFN,0.0153641624189336
1992-06-01,test,FFN,0.0029577522893712
1992-07-01,test,FFN,0.0298574549398371
1992-08-01,test,FFN,0.0206040647271299
1992-09-01,test,FFN,0.0192916601927834
1992-10-01,test,FFN,0.0235582335527635
1992-11-01,test,FFN,0.0356490038330265
1992-12-01,test,FFN,0.0374041469867047
1993-01-01,test,FFN,0.0669172866462019
1993-02-01,test,FFN,0.0231383104807772
1993-03-01,test,FFN,0.0309588855947003
1993-04-01,test,FFN,0.0085418701105312
1993-05-01,test,FFN,0.0235968376122413
1993-06-01,test,FFN,0.0141162559717273
1993-07-01,test,FFN,0.0292011020936575
1993-08-01,test,FFN,0.0218752916268294
1993-09-01,test,FFN,0.0223931286389633
1993-10-01,test,FFN,0.0260521060216652
1993-11-01,test,FFN,0.0014928482840742
1993-12-01,test,FFN,0.0256496611324696
1994-01-01,test,FFN,0.0402787307445126
1994-02-01,test,FFN,-0.0001068642083038
1994-03-01,test,FFN,0.016612955101501
1994-04-01,test,FFN,0.0176496653726111
1994-05-01,test,FFN,0.0144885922545337
1994-06-01,test,FFN,0.0063377680189608
1994-07-01,test,FFN,0.0109001755947592
1994-08-01,test,FFN,0.0214089130170524
1994-09-01,test,FFN,0.0211700261356118
1994-10-01,test,FFN,0.012557451921222
1994-11-01,test,FFN,0.0133906147553327
1994-12-01,test,FFN,0.0397007077185366
1995-01-01,test,FFN,0.034602076158758
1995-02-01,test,FFN,0.0209996771145337
1995-03-01,test,FFN,0.0091125367440127
1995-04-01,test,FFN,0.0301340268771237
1995-05-01,test,FFN,0.0063821494700158
1995-06-01,test,FFN,0.0221730711083045
1995-07-01,test,FFN,0.02944071329292
1995-08-01,test,FFN,0.0250842767269875
1995-09-01,test,FFN,0.0201457315890312
1995-10-01,test,FFN,0.011259516575169
1995-11-01,test,FFN,0.0157956016582619
1995-12-01,test,FFN,0.0038140031882224
1996-01-01,test,FFN,0.0485368105145725
1996-02-01,test,FFN,0.0131915937133101
1996-03-01,test,FFN,0.0046680059330606
1996-04-01,test,FFN,0.0291383889168106
1996-05-01,test,FFN,0.0281464302805365
1996-06-01,test,FFN,0.0123923161097176
1996-07-01,test,FFN,-0.0038843256467466
1996-08-01,test,FFN,0.0332513258539964
1996-09-01,test,FFN,0.0132178113905808
1996-10-01,test,FFN,0.0069412527576863
1996-11-01,test,FFN,0.0033621634336175
1996-12-01,test,FFN,0.0042404533712701
1997-01-01,test,FFN,0.074610359269734
1997-02-01,test,FFN,0.0262833508606173
1997-03-01,test,FFN,0.0174773164247267
1997-04-01,test,FFN,0.0120850736711741
1997-05-01,test,FFN,0.0294140849867566
1997-06-01,test,FFN,0.0369734341818022
1997-07-01,test,FFN,0.0068097541828542
1997-08-01,test,FFN,0.0145433980612241
1997-09-01,test,FFN,0.0415818386243314
1997-10-01,test,FFN,0.0195449063353515
1997-11-01,test,FFN,0.0101728794408896
1997-12-01,test,FFN,-0.0154747906528097
1998-01-01,test,FFN,0.0524865437642935
1998-02-01,test,FFN,0.0332912516288806
1998-03-01,test,FFN,0.026666857196215
1998-04-01,test,FFN,0.0110566311369277
1998-05-01,test,FFN,0.0138257504950304
1998-06-01,test,FFN,0.0040637377588388
1998-07-01,test,FFN,0.0058240296004015
1998-08-01,test,FFN,-0.0183456350912358
1998-09-01,test,FFN,0.0363686127529159
1998-10-01,test,FFN,0.0284933303155731
1998-11-01,test,FFN,0.0419501622316269
1998-12-01,test,FFN,0.0066068777953195
1999-01-01,test,FFN,0.0757358968487341
1999-02-01,test,FFN,0.0179125742485988
1999-03-01,test,FFN,-0.0068342350734583
1999-04-01,test,FFN,0.0150136468668416
1999-05-01,test,FFN,0.0326934656672874
1999-06-01,test,FFN,0.0195025437887762
1999-07-01,test,FFN,0.0261045531813887
1999-08-01,test,FFN,0.0007574687478942
1999-09-01,test,FFN,-0.0106472375587005
1999-10-01,test,FFN,0.0206207724403671
1999-11-01,test,FFN,0.0302282638256482
1999-12-01,test,FFN,0.0021985108418909
2000-01-01,test,FFN,0.0735116381749085
2000-02-01,test,FFN,-0.075808854793357
2000-03-01,test,FFN,0.0439926435325386
2000-04-01,test,FFN,-0.0008041162564951
2000-05-01,test,FFN,-0.032297573253847
2000-06-01,test,FFN,0.0606780850351733
2000-07-01,test,FFN,0.0375119936694122
2000-08-01,test,FFN,0.0285538879248088
2000-09-01,test,FFN,0.0062512627704329
2000-10-01,test,FFN,-0.0174266319343922
2000-11-01,test,FFN,-0.0297656780325759
2000-12-01,test,FFN,-0.0253652981488301
2001-01-01,test,FFN,0.2708220726360255
2001-02-01,test,FFN,0.0905116205007766
2001-03-01,test,FFN,0.0290628310069627
2001-04-01,test,FFN,0.0244765352333697
2001-05-01,test,FFN,0.037246131403316
2001-06-01,test,FFN,0.0083604837851802
2001-07-01,test,FFN,0.032588098729649
2001-08-01,test,FFN,0.0195041901630515
2001-09-01,test,FFN,0.0208755099436825
2001-10-01,test,FFN,0.0200965844149648
2001-11-01,test,FFN,0.0053198072533157
2001-12-01,test,FFN,0.0174077163759324
2002-01-01,test,FFN,0.0508180150702735
2002-02-01,test,FFN,0.0283908470547156
2002-03-01,test,FFN,0.0245445628056836
2002-04-01,test,FFN,0.0399857088159198
2002-05-01,test,FFN,0.0327235234440225
2002-06-01,test,FFN,0.0176304859845671
2002-07-01,test,FFN,0.0163509196269003
2002-08-01,test,FFN,0.0398772501736888
2002-09-01,test,FFN,0.0082945024223756
2002-10-01,test,FFN,0.0290011427325539
2002-11-01,test,FFN,-0.0182929402389432
2002-12-01,test,FFN,0.0643129943563371
2003-01-01,test,FFN,0.017198444209896
2003-02-01,test,FFN,-0.0028239125791626
2003-03-01,test,FFN,-0.003699909581033
2003-04-01,test,FFN,-0.004388500797798
2003-05-01,test,FFN,-0.0003772854178821
2003-06-01,test,FFN,0.0112234079522934
2003-07-01,test,FFN,0.0114670886609337
2003-08-01,test,FFN,0.0204386004518375
2003-09-01,test,FFN,0.0243143362901135
2003-10-01,test,FFN,0.0107865933685549
2003-11-01,test,FFN,0.0073702288658399
2003-12-01,test,FFN,0.0237784743171771
2004-01-01,test,FFN,0.0475382972655973
2004-02-01,test,FFN,0.0079483102101896
2004-03-01,test,FFN,0.0210058302856727
2004-04-01,test,FFN,-0.004116024818645
2004-05-01,test,FFN,0.0059256868513678
2004-06-01,test,FFN,0.0193498688807667
2004-07-01,test,FFN,0.002952437478206
2004-08-01,test,FFN,0.0041890755853729
2004-09-01,test,FFN,0.0250811990981978
2004-10-01,test,FFN,0.0050189843601505
2004-11-01,test,FFN,0.037204675483611
2004-12-01,test,FFN,0.0273247131681632
2005-01-01,test,FFN,0.0237421947930558
2005-02-01,test,FFN,0.0031753463002241
2005-03-01,test,FFN,0.0005922416294168
2005-04-01,test,FFN,-0.0050192710937046
2005-05-01,test,FFN,0.0203117067535521
2005-06-01,test,FFN,0.0180965722549894
2005-07-01,test,FFN,0.0146474129230821
2005-08-01,test,FFN,0.0083925867503335
2005-09-01,test,FFN,0.0010691294707264
2005-10-01,test,FFN,0.0007862580722486
2005-11-01,test,FFN,0.0167783467626179
2005-12-01,test,FFN,0.0122440043776213
2006-01-01,test,FFN,0.0260874987548128
2006-02-01,test,FFN,0.0062634242712732
2006-03-01,test,FFN,0.0032695949441896
2006-04-01,test,FFN,0.0041698116492488
2006-05-01,test,FFN,-0.0120018928737397
2006-06-01,test,FFN,0.0004893081262016
2006-07-01,test,FFN,-0.0015251027631682
2006-08-01,test,FFN,0.0214770408844229
2006-09-01,test,FFN,0.0086823915515854
2006-10-01,test,FFN,0.0165455901093041
2006-11-01,test,FFN,0.0101504589079924
2006-12-01,test,FFN,0.0181681769603739
2007-01-01,test,FFN,0.0129719515331643
2007-02-01,test,FFN,0.0063652071853438
2007-03-01,test,FFN,0.0006441401997852
2007-04-01,test,FFN,0.0049268805400707
2007-05-01,test,FFN,0.0063786669403405
2007-06-01,test,FFN,-0.0013048659705605
2007-07-01,test,FFN,-0.0219270484318373
2007-08-01,test,FFN,-0.0085564997525589
2007-09-01,test,FFN,-0.001225405640306
2007-10-01,test,FFN,0.007815510521281
2007-11-01,test,FFN,-0.0415604540186152
2007-12-01,test,FFN,-0.0011687178562907
2008-01-01,test,FFN,0.0086982976575266
2008-02-01,test,FFN,0.030037729031145
2008-03-01,test,FFN,0.0033759458883618
2008-04-01,test,FFN,0.0149921736461333
2008-05-01,test,FFN,0.0095737630620623
2008-06-01,test,FFN,-0.0272443399059896
2008-07-01,test,FFN,0.0276508456362829
2008-08-01,test,FFN,0.0160822494513442
2008-09-01,test,FFN,-0.0287629079470136
2008-10-01,test,FFN,-0.0357590057290908
2008-11-01,test,FFN,-0.022665834414322
2008-12-01,test,FFN,0.0567081513069554
2009-01-01,test,FFN,0.0584423324796859
2009-02-01,test,FFN,-0.0099344324807633
2009-03-01,test,FFN,0.060796253194826
2009-04-01,test,FFN,0.0072316886189278
2009-05-01,test,FFN,0.0031639844055908
2009-06-01,test,FFN,0.0274866646735377
2009-07-01,test,FFN,0.0310890641070263
2009-08-01,test,FFN,0.0097494144497649
2009-09-01,test,FFN,-0.0035227691323207
2009-10-01,test,FFN,0.0052060516326795
2009-11-01,test,FFN,0.0135192616361968
2009-12-01,test,FFN,0.0266016595135254
2010-01-01,test,FFN,0.0112072628853298
2010-02-01,test,FFN,0.0157225640235952
2010-03-01,test,FFN,0.0370730042335438
2010-04-01,test,FFN,0.0273938101981696
2010-05-01,test,FFN,-0.0218414667650554
2010-06-01,test,FFN,-0.0266953780445763
2010-07-01,test,FFN,0.038287055495103
2010-08-01,test,FFN,-0.0186580381164384
2010-09-01,test,FFN,0.0528272406693108
2010-10-01,test,FFN,0.0128276959879499
2010-11-01,test,FFN,0.0108445884842166
2010-12-01,test,FFN,0.0184884037096884
2011-01-01,test,FFN,0.023843599307948
2011-02-01,test,FFN,0.0258335146653937
2011-03-01,test,FFN,0.0135857723082842
2011-04-01,test,FFN,0.0021035596900971
2011-05-01,test,FFN,-0.0037560122362249
2011-06-01,test,FFN,-0.0064629133873895
2011-07-01,test,FFN,-0.0014418532619259
2011-08-01,test,FFN,-0.006925619820476
2011-09-01,test,FFN,-0.0222960318092754
2011-10-01,test,FFN,0.0844283773393096
2011-11-01,test,FFN,-0.0007060101850171
2011-12-01,test,FFN,0.0062608236002511
2012-01-01,test,FFN,0.0395788336672995
2012-02-01,test,FFN,0.0009447136018546
2012-03-01,test,FFN,0.0124391016584741
2012-04-01,test,FFN,0.0097418897487981
2012-05-01,test,FFN,-0.0049846766733462
2012-06-01,test,FFN,0.0058268336603426
2012-07-01,test,FFN,0.0103358291329841
2012-08-01,test,FFN,0.0084572457747256
2012-09-01,test,FFN,0.022380628489329
2012-10-01,test,FFN,0.018681697945157
2012-11-01,test,FFN,0.0011343868192022
2012-12-01,test,FFN,0.0086252922664026
2013-01-01,test,FFN,0.0409337234269047
2013-02-01,test,FFN,0.0098238162827732
2013-03-01,test,FFN,0.0098122377640101
2013-04-01,test,FFN,-0.0043781675989055
2013-05-01,test,FFN,0.0180562001804049
2013-06-01,test,FFN,-0.0042312593717368
2013-07-01,test,FFN,0.0155453837208105
2013-08-01,test,FFN,4.327861949639911e-05
2013-09-01,test,FFN,0.0170556192469359
2013-10-01,test,FFN,0.0236478961990209
2013-11-01,test,FFN,0.0139914051039212
2013-12-01,test,FFN,0.008268534070922
2014-01-01,test,FFN,0.0113712430380308
2014-02-01,test,FFN,0.0087088930905501
2014-03-01,test,FFN,0.0017763943099512
2014-04-01,test,FFN,-0.017055750301379
2014-05-01,test,FFN,-0.0005579780517004
2014-06-01,test,FFN,0.0087063641121465
2014-07-01,test,FFN,-0.0002115938253241
2014-08-01,test,FFN,0.0128430040668136
2014-09-01,test,FFN,-0.016467540855617
2014-10-01,test,FFN,0.0003515014325361
2014-11-01,test,FFN,-0.0134053841647964
2014-12-01,test,FFN,-0.0298651126686965
2015-01-01,test,FFN,-0.0020022503298153
2015-02-01,test,FFN,0.0306781760524013
2015-03-01,test,FFN,0.0144327047010289
2015-04-01,test,FFN,0.0067010442455004
2015-05-01,test,FFN,0.0286347602722449
2015-06-01,test,FFN,-0.0051406037716784
2015-07-01,test,FFN,-0.0208762762646692
2015-08-01,test,FFN,0.007863939945533
2015-09-01,test,FFN,0.0106958551901432
2015-10-01,test,FFN,0.0364338489538663
2015-11-01,test,FFN,0.0034015273965249
2015-12-01,test,FFN,0.0049241968984832
2016-01-01,test,FFN,-0.0084042730311739
2016-02-01,test,FFN,0.0156725146323714
2016-03-01,test,FFN,0.0020182768151076
2016-04-01,test,FFN,-0.0188068875692357
2016-05-01,test,FFN,0.0210906573458422
2016-06-01,test,FFN,0.0219509447886287
2016-07-01,test,FFN,0.0245419869397508
2016-08-01,test,FFN,-0.0001743164041336
2016-09-01,test,FFN,0.0056944134445171
2016-10-01,test,FFN,-0.0107131253284649
2016-11-01,test,FFN,0.0470087778219651
2016-12-01,test,FFN,-0.0040599702884862
1967-01-01,train,GAN,0.03486496
1967-02-01,train,GAN,0.0127024315
1967-03-01,train,GAN,0.019322487
1967-04-01,train,GAN,0.011264661
1967-05-01,train,GAN,0.0022150625
1967-06-01,train,GAN,0.014964698
1967-07-01,train,GAN,0.03854953
1967-08-01,train,GAN,0.009612509
1967-09-01,train,GAN,0.02116016
1967-10-01,train,GAN,0.0027083082
1967-11-01,train,GAN,0.0020794375
1967-12-01,train,GAN,0.028540714
1968-01-01,train,GAN,0.029623905
1968-02-01,train,GAN,-0.0009540568
1968-03-01,train,GAN,0.0033216528
1968-04-01,train,GAN,0.04330495
1968-05-01,train,GAN,0.034593645
1968-06-01,train,GAN,0.022938784
1968-07-01,train,GAN,0.020826258
1968-08-01,train,GAN,0.016374733
1968-09-01,train,GAN,0.022856988
1968-10-01,train,GAN,0.015992727
1968-11-01,train,GAN,0.012903357
1968-12-01,train,GAN,0.012486784
1969-01-01,train,GAN,0.00426651
1969-02-01,train,GAN,0.01747913
1969-03-01,train,GAN,0.010861236
1969-04-01,train,GAN,0.00012297026
1969-05-01,train,GAN,0.011906052
1969-06-01,train,GAN,0.036630835
1969-07-01,train,GAN,0.0405347
1969-08-01,train,GAN,0.011055293
1969-09-01,train,GAN,0.011162439
1969-10-01,train,GAN,0.00033892837
1969-11-01,train,GAN,0.022683198
1969-12-01,train,GAN,0.023766283
1970-01-01,train,GAN,0.034029152
1970-02-01,train,GAN,0.006756752
1970-03-01,train,GAN,0.017698914
1970-04-01,train,GAN,0.030956145
1970-05-01,train,GAN,0.022919195
1970-06-01,train,GAN,0.030099519
1970-07-01,train,GAN,0.042434618
1970-08-01,train,GAN,0.023134287
1970-09-01,train,GAN,0.025286183
1970-10-01,train,GAN,0.025820462
1970-11-01,train,GAN,0.013748329
1970-12-01,train,GAN,0.030616768
1971-01-01,train,GAN,0.023260012
1971-02-01,train,GAN,0.012680096
1971-03-01,train,GAN,0.024425166
1971-04-01,train,GAN,0.019434558
1971-05-01,train,GAN,0.0024629678
1971-06-01,train,GAN,0.015479972
1971-07-01,train,GAN,0.020363815
1971-08-01,train,GAN,0.019344501
1971-09-01,train,GAN,0.013941733
1971-10-01,train,GAN,0.008116318
1971-11-01,train,GAN,0.002368489
1971-12-01,train,GAN,0.026504353
1972-01-01,train,GAN,0.021499084
1972-02-01,train,GAN,0.01752139
1972-03-01,train,GAN,0.01543376
1972-04-01,train,GAN,0.010815807
1972-05-01,train,GAN,0.008681079
1972-06-01,train,GAN,0.009937816
1972-07-01,train,GAN,0.019526476
1972-08-01,train,GAN,0.009074163
1972-09-01,train,GAN,0.013535597
1972-10-01,train,GAN,0.015814513
1972-11-01,train,GAN,0.013407952
1972-12-01,train,GAN,0.025730161
1973-01-01,train,GAN,0.026157023
1973-02-01,train,GAN,0.015313536
1973-03-01,train,GAN,0.014277145
1973-04-01,train,GAN,0.023866706
1973-05-01,train,GAN,0.030533245
1973-06-01,train,GAN,0.024549477
1973-07-01,train,GAN,0.01978985
1973-08-01,train,GAN,0.023559036
1973-09-01,train,GAN,0.016821409
1973-10-01,train,GAN,0.022442318
1973-11-01,train,GAN,0.029090673
1973-12-01,train,GAN,0.029168338
1974-01-01,train,GAN,0.019778946
1974-02-01,train,GAN,0.011504523
1974-03-01,train,GAN,0.012069568
1974-04-01,train,GAN,0.023801915
1974-05-01,train,GAN,0.02383142
1974-06-01,train,GAN,0.020825539
1974-07-01,train,GAN,0.024168275
1974-08-01,train,GAN,0.023474796
1974-09-01,train,GAN,0.024029184
1974-10-01,train,GAN,0.023212522
1974-11-01,train,GAN,0.01944916
1974-12-01,train,GAN,0.018590381
1975-01-01,train,GAN,0.018670863
1975-02-01,train,GAN,0.017526528
1975-03-01,train,GAN,0.019797489
