seed,epoch,train_weighted_mse,validation_weighted_mse,validation_mse
43,85,0.01595966578612186,0.02741018670430425,0.02749233552804488
43,86,0.01595599141938959,0.027413166576699687,0.02749498371018428
43,87,0.015960301847932595,0.02741121231171298,0.02749331876498792
43,88,0.01595380580806194,0.02741558746506054,0.02749711219043921
43,89,0.01594828635765754,0.02741249101619401,0.027494752664222646
43,90,0.01595066735583918,0.027413019232583585,0.02749526408251049
43,91,0.015951691281721535,0.02741424884160105,0.02749675986338691
43,92,0.015949010627040853,0.027416209225481512,0.02749791685382015
43,93,0.015949640288186448,0.027413228342891352,0.02749489605414612
43,94,0.01594451582135858,0.027409683425292996,0.02749196784603298
43,95,0.01594415858777887,0.027410044382299062,0.027492299853740246
43,96,0.015938662857867263,0.02740976155663918,0.027491798133321622
43,97,0.01594008048919333,0.027409638312882914,0.027491472388821558
43,98,0.015935620450623356,0.027406290267804816,0.027488462383799577
43,99,0.01593881682797599,0.027406334341157468,0.027488279769458633
43,100,0.01593190881934269,0.027408763801742116,0.02749024892757637
44,1,0.08798778178377797,0.03661049378849159,0.03666627413117104
44,2,0.025259925750781533,0.02991081472793251,0.029987952664947862
44,3,0.019097406279936183,0.028434341193256323,0.028516971895493723
44,4,0.017588083014974738,0.02800897154511211,0.028092993377554165
44,5,0.0170151285144972,0.027834285873838755,0.027918790956826357
44,6,0.016765332313465792,0.027733684997317615,0.027818137724657327
44,7,0.016600209763962006,0.027666684409534372,0.027750761114406497
44,8,0.016485174275132325,0.027634978091589543,0.027719202140985843
44,9,0.016390695484105395,0.027602935898330492,0.027686696009004662
44,10,0.016332757311753984,0.027582413446169737,0.02766609963971917
44,11,0.01629566593294778,0.02756620576657478,0.02764972374848314
44,12,0.01627175376792054,0.027554176021454643,0.027637501951072747
44,13,0.016249362924463048,0.027546761827163556,0.02763002896354538
44,14,0.01622589788120422,0.027540226098204043,0.027623364968804853
44,15,0.01621388418646847,0.027535323796387044,0.02761834845732355
44,16,0.016201480366794564,0.027531555250539606,0.027614342804394947
44,17,0.016190353004927334,0.027529042116969143,0.027611908292868158
44,18,0.016181443830177875,0.027527409959785705,0.027610073981312912
44,19,0.016181831698036588,0.027525551374670672,0.027608257420321865
44,20,0.01617533813363932,0.027524443537411448,0.027607276723296954
44,21,0.01617187316880901,0.027523407568291126,0.02760584314155199
44,22,0.01616955824669576,0.027522671020886857,0.027605540804706504
44,23,0.01616771313327417,0.027521030897596457,0.027603552106536793
44,24,0.0161593182442776,0.02752020836818986,0.02760272781651577
44,25,0.016158341915483047,0.027519523167540253,0.027601935275471355
44,26,0.016157922922893128,0.027518881462989166,0.027601281304278514
44,27,0.016153475382809663,0.027518115158134612,0.027600668202677384
44,28,0.01615316906014169,0.027517734487900083,0.027600333366424926
44,29,0.016146998622773065,0.027517843733243754,0.027600045460932445
44,30,0.016146380879452464,0.027516822339790158,0.02759938392771063
44,31,0.01614617043335553,0.027516743631189843,0.02759937443188035
44,32,0.016146427556222344,0.027516919809149627,0.027599643028222508
44,33,0.016148271645223065,0.027515777307780032,0.027598317623899683
44,34,0.016143010903556736,0.027515467235725326,0.02759801502728984
44,35,0.01614680082565395,0.02751534350130305,0.02759791071747031
44,36,0.016142479457339685,0.02751532231607656,0.02759782262849156
44,37,0.016138465637206147,0.02751513820087252,0.02759763366435529
44,38,0.01614126882989424,0.027515642288039557,0.027598052115867067
44,39,0.01614103850087542,0.027516486031535347,0.02759924498264388
44,40,0.016138296215492356,0.027516102677069124,0.027598752815780947
44,41,0.016137971656718233,0.02751666018910568,0.027599431233685783
44,42,0.016142400335052112,0.027518259327353013,0.02760122961117204
44,43,0.016131348218275547,0.027516501126730788,0.02759902706921348
44,44,0.016135011893006687,0.02751679670970689,0.027599428116513534
44,45,0.016132413507974175,0.027516980594009276,0.02759973414778539
44,46,0.016127130129897325,0.027516637387567638,0.02759922711662886
44,47,0.01612945726620146,0.027516425708479,0.027598929455541744
44,48,0.01612580373533285,0.02751689622831851,0.02759961358826237
44,49,0.016126779513517427,0.027517136885564356,0.027599975699772013
44,50,0.01612381064195505,0.027516154110411906,0.027598884718347427
44,51,0.016123087017681434,0.027515682407201435,0.027598459022296438
44,52,0.016122852459762187,0.02751617139917303,0.027599181744455005
45,1,0.20475138694707606,0.06322516066252333,0.0633018023940666
45,2,0.04959193853733668,0.039636751352771955,0.039713653875246745
45,3,0.03138986156534695,0.03386129499990325,0.033939777166369506
45,4,0.024814152739746756,0.03125475741103094,0.03133403855976615
45,5,0.021469431229247868,0.029743135218870058,0.029824010907344985
45,6,0.019377283427486996,0.028856610265166994,0.02893870957066384
45,7,0.018244227806560816,0.0283380958434424,0.02842090549570158
45,8,0.017523373831688737,0.028042292731479252,0.028125215385057353
45,9,0.0171494474977537,0.027863100321779924,0.027945896126082143
45,10,0.0168844070721964,0.0277533845737193,0.027835882285412495
45,11,0.016734178303657754,0.027691575636384577,0.027773909350981427
45,12,0.01662954678407746,0.027650227385018943,0.02773241808544215
45,13,0.016533321256405397,0.027620867576240608,0.027703106477762494
45,14,0.016474572198558298,0.027597314453321177,0.027679574713550065
45,15,0.01643825304330738,0.027578678381061705,0.02766088388897826
45,16,0.016415432054036637,0.027566991871245915,0.02764911038711766
45,17,0.016389918703992857,0.027557115457198432,0.027639304109573493
45,18,0.01634627101127164,0.02754937742334169,0.027631589570059505
45,19,0.016316915519518884,0.02754334468476637,0.027625573254441912
45,20,0.016302313879176775,0.027538946585567235,0.027621092059569034
45,21,0.016307394086316936,0.027534932764440925,0.02761708363582065
45,22,0.016288274631648333,0.027530720714247153,0.027612843992934396
45,23,0.016264867285158715,0.0275272711878934,0.027609455453523054
45,24,0.016253874193859368,0.02752546689352908,0.027607619467930857
45,25,0.016260227748372866,0.027523396311835636,0.027605624997219944
45,26,0.016246474665834294,0.02752184681744329,0.02760401509320395
45,27,0.01623820451003593,0.027520902545141158,0.027603050934509585
45,28,0.016235168221067367,0.027519949498576283,0.027602115782834762
45,29,0.016223003963204235,0.027519449654227087,0.02760162387573618
45,30,0.016224768052591935,0.027518625999174942,0.027600857368852594
45,31,0.016217563387264836,0.027518140615041646,0.02760035911195869
45,32,0.01621763359849475,0.027517716102356114,0.027599895692350943
45,33,0.016213629238651602,0.02751722878442149,0.02759941504170771
45,34,0.016204849678030223,0.027516824129277955,0.02759906493708377
45,35,0.01620241299179586,0.027516536194919047,0.027598771663127974
45,36,0.016199210394903296,0.02751638506978841,0.027598576551235324
45,37,0.0161983862925728,0.027515974151437587,0.027598220760658303
45,38,0.016185738653690787,0.027515717446526988,0.02759793894519679
45,39,0.01619031171707014,0.027515340066640987,0.027597580585838933
45,40,0.016187395022175664,0.02751499830333467,0.027597269907671407
45,41,0.01617774085547958,0.027514813437700264,0.027597077018207124
45,42,0.016181833589239598,0.027514878696279402,0.027597071043626978
45,43,0.0161720010464593,0.027514286751034126,0.027596583061856417
45,44,0.016177465286679307,0.02751396940557741,0.027596238931812622
45,45,0.016173389518200684,0.027513664297908202,0.02759602237492941
45,46,0.016173292833565927,0.027513607640415567,0.02759587560806933
45,47,0.016169407758585868,0.027513511181250824,0.02759575008416088
45,48,0.016165431106595407,0.027513112616138334,0.027595443417909492
45,49,0.016164489068767923,0.027513078933359983,0.02759534257161468
45,50,0.016164202877062803,0.027513008796983464,0.02759526403619162
45,51,0.016166178052826097,0.02751272322936648,0.027595009813477057
45,52,0.016162748226570812,0.02751247962812458,0.027594753974450957
45,53,0.01616150471959425,0.027512121182173967,0.02759446973452214
45,54,0.016156392408652295,0.027512127676282905,0.02759440718903821
45,55,0.016161027339017888,0.02751200463456558,0.02759428319485318
45,56,0.016156922643440173,0.02751176533386693,0.027594096597458807
45,57,0.016155114684327107,0.02751167077964081,0.0275939737000566
45,58,0.01615263512892822,0.0275115532218377,0.027593851120144165
45,59,0.016155365486686057,0.027511574551377718,0.0275938004083697
45,60,0.016150804483495318,0.027511322522225552,0.027593620824612888
45,61,0.01615222968077494,0.027511556569911638,0.02759375391055031
45,62,0.016151176405115136,0.02751121073696372,0.02759352196984479
45,63,0.0161458954171112,0.027511056610111616,0.027593464417609
45,64,0.01614945665756662,0.027511211083316195,0.027593445627987385
45,65,0.016149347735155056,0.02751099022588693,0.027593290779569627
45,66,0.01614240651259978,0.027511075486321594,0.027593329946261687
45,67,0.01614550852596616,0.02751088917755187,0.027593239317364807
45,68,0.016148276911286053,0.02751109938464248,0.027593326569325085
45,69,0.01614716895224439,0.027510876997489775,0.027593184651399618
45,70,0.016146526179670558,0.027511161526049332,0.027593365360801966
45,71,0.016146410953337784,0.02751092335099623,0.027593214062497044
45,72,0.01614356890105541,0.02751124811416849,0.027593430879144613
45,73,0.01614198540847654,0.027511343245648738,0.027593502400930114
45,74,0.016142290817555048,0.02751082833496681,0.02759321787237424
45,75,0.016145432492129935,0.027511278275696664,0.02759345668240379
45,76,0.01614445988033436,0.02751117760257679,0.027593382389798513
45,77,0.01614566740146163,0.0275109277381276,0.027593191924801534
45,78,0.016141892890401365,0.02751092597750251,0.027593179715876888
45,79,0.016145324786259116,0.027510829576063184,0.027593113735730944
45,80,0.01614242832951934,0.02751089295856641,0.027593147389646154
45,81,0.016139618849255154,0.027511175495599224,0.027593348764746006
45,82,0.016140758599311234,0.027510712941866678,0.027593113216202236
45,83,0.016142514827305006,0.027510850386074488,0.02759312427061864
45,84,0.016137551235934938,0.02751085333007054,0.027593116997216723
45,85,0.01613703503174734,0.027510691525738536,0.027593032718115165
45,86,0.01614094910226346,0.027511449431545536,0.02759355853889331
45,87,0.01614275575839056,0.02751133727106852,0.027593468775877608
45,88,0.016142436332506505,0.027510942313794327,0.027593179917915833
45,89,0.016140063838880062,0.027511165249338457,0.02759333153371052
45,90,0.01614006489699785,0.027511063133083262,0.027593259463533602
45,91,0.016139007237610078,0.027510799270221476,0.027593128282534775
45,92,0.016141739694937228,0.027512375376029113,0.02759435797812446
45,93,0.01613761562102723,0.027510909352583636,0.027593179023171946
45,94,0.01613945915380584,0.027511175062658627,0.027593349024510362
45,95,0.016139844803375283,0.027510759353098546,0.027593072000258047
45,96,0.016136369704121967,0.027510738052421234,0.02759305817502187
45,97,0.016138885316073617,0.027510774390568572,0.027593068681046856
45,98,0.016136724518957944,0.027510692940011152,0.027593073616569586
45,99,0.01613953898138692,0.027511069280839722,0.027593273375357903
45,100,0.016137876036020554,0.027510994584155592,0.027593229128829583
46,1,0.06688650043092031,0.0330642550863362,0.033129357234168585
46,2,0.02088460716806486,0.029763788159326388,0.02983834836996884
46,3,0.018820842281274848,0.028855588525360923,0.028933175464275606
46,4,0.017872754381389085,0.02830169968206228,0.028381335966854066
46,5,0.017353193423932982,0.02802781912328398,0.02810809763568867
46,6,0.01699413041090631,0.027877868358443043,0.027958565901552566
46,7,0.01679227464533668,0.027783812995338882,0.02786491303009994
46,8,0.01664797617543441,0.027713450190888705,0.02779512393056701
46,9,0.016527058222811086,0.027665394910401153,0.027747312078763353
46,10,0.01645592912190163,0.027632975712471287,0.02771500807231238
46,11,0.016398421220611737,0.02760643682916432,0.027688723181161487
46,12,0.01633542133901569,0.027587135500385353,0.027669613414411903
46,13,0.016306103709522794,0.027570940289479554,0.027653580065770837
46,14,0.016256324473453633,0.027556678042883146,0.02763920156037903
46,15,0.016234865375322562,0.027544269532467105,0.027626896292022845
46,16,0.01621117969445258,0.027535590314617817,0.027618157097582686
46,17,0.016194910313424078,0.0275273990785454,0.027609949756226233
46,18,0.016184248868504596,0.027521849588263102,0.02760435047784782
46,19,0.016175317942376696,0.027519100530930637,0.027601549785169845
46,20,0.01616446288700568,0.027515901908083503,0.027598296554124293
46,21,0.016159237398778902,0.027512177608764954,0.027594623774784135
46,22,0.016153830385838695,0.027509136634020097,0.027591653109630448
46,23,0.016142064523692136,0.02750604728537934,0.027588412404999305
46,24,0.016132535039816272,0.02750320410676135,0.027585661904567085
46,25,0.01613368952660477,0.02750144792652857,0.027583846671260515
46,26,0.01613109751229755,0.027499398328022673,0.027581877137927594
46,27,0.016128198313934413,0.027497644312492873,0.027579992172323296
46,28,0.016116879737625437,0.027494968710748163,0.02757729255684178
46,29,0.016118958556974636,0.027493684002824204,0.027575966719578366
46,30,0.016116825431559196,0.02749187061670737,0.0275742321575351
46,31,0.01611001691297891,0.027491460275610675,0.027573728243550817
46,32,0.016110822660167088,0.027488379816683485,0.02757070265266759
46,33,0.016101810143910877,0.027486568999347517,0.027569102735147875
46,34,0.016098586650654292,0.027485148232625656,0.02756745207699099
46,35,0.016097412004522055,0.02748402642581654,0.027566620253803693
46,36,0.01609412611316717,0.027483432142692048,0.0275657956462929
46,37,0.01609255256885165,0.027481335786601804,0.027563856794016475
46,38,0.016091762699601025,0.027479128020464906,0.027561569915230944
46,39,0.01608315342428361,0.027478199016534453,0.02756061487715168
46,40,0.016083972012878863,0.027477185127384514,0.02755965986793512
46,41,0.016083189317057663,0.027476157239821983,0.02755844772087069
46,42,0.016080749328790857,0.027474498096008076,0.027557036594311007
46,43,0.01607328241954385,0.027474135493827746,0.02755666446744238
46,44,0.016071691105475447,0.027473667398455574,0.027556052000820782
46,45,0.016076972372669158,0.027474140198448887,0.027556270347191773
46,46,0.01607017168306354,0.027471443093987916,0.027554232438108308
46,47,0.016066806056352276,0.027469237348240468,0.02755179403011621
46,48,0.016067985756526095,0.027469135434024218,0.027551619381882126
46,49,0.016062484834021017,0.027467826885504785,0.027550488829687594
46,50,0.016061485322928747,0.027465823380740984,0.02754827546421428
46,51,0.016057313413894166,0.02746329171731302,0.027545644888325546
46,52,0.01605553086785013,0.027462441883786184,0.02754501140965397
46,53,0.01605359544626835,0.027461572337030886,0.027544225651345473
46,54,0.01605113140757071,0.02746244676158356,0.027544826861511724
46,55,0.016050591772970677,0.02745916968990047,0.02754175344512463
46,56,0.01604739936051172,0.027459388007411573,0.027541854926398972
46,57,0.01604833122433314,0.027457415818684203,0.027540151132000316
46,58,0.016046183461976518,0.02745626636140237,0.027538873986121946
46,59,0.016040555692481154,0.027455995860118116,0.0275386678486756
46,60,0.016040978515060818,0.027456447792374713,0.027539215836011963
46,61,0.01603937016422644,0.02745491855960225,0.027537751717524043
46,62,0.016042270350115784,0.027452725802072676,0.027535483051106004
46,63,0.01604091936608407,0.027452545381295053,0.027535077299184873
46,64,0.016034065467291744,0.02745055131463624,0.02753286168242049
46,65,0.016032982457781505,0.027450306962963977,0.02753286889809699
46,66,0.016038614226617634,0.027447930378857427,0.027530353022601952
46,67,0.01602909343442303,0.027449399230848128,0.02753230099549348
46,68,0.01602931445354221,0.027446725995845342,0.027529288479416075
46,69,0.016026251854273706,0.027445795317877917,0.02752794186100433
46,70,0.016028286198017265,0.02744647240810703,0.02752867093295822
46,71,0.016018863140794128,0.027446030808699323,0.027528075870548348
46,72,0.016023122551213274,0.02744413450002704,0.027526329272756677
46,73,0.01602124493388478,0.02744453390215801,0.027526823633185267
46,74,0.01602157792496747,0.02744189934318178,0.02752408926700571
46,75,0.01602173465252069,0.02744110841843868,0.027523233199145365
46,76,0.016019212717139304,0.027440148358236154,0.027522042179581735
46,77,0.016016557558711376,0.027439507230939197,0.027521597982536197
46,78,0.016009732362768172,0.02744110752369478,0.027523338634610428
46,79,0.01601752901046652,0.027441154627631602,0.02752353230336778
46,80,0.016014556326071534,0.027439436950249144,0.027521456468688612
46,81,0.016015768978911677,0.027440913219955388,0.027522832411609667
46,82,0.016011430927023756,0.027440796585758882,0.027522803635491772
46,83,0.016008386407409897,0.02744143722238983,0.027523411714982054
46,84,0.016011217492506044,0.02744174625538711,0.027523421614890218
46,85,0.01600939366402909,0.027440196414642286,0.02752232382186701
46,86,0.016004826224899335,0.02743961485997131,0.027521583204830717
46,87,0.016004085410061288,0.027437525286617064,0.027519748633511115
46,88,0.01600278634485075,0.0274356512022287,0.027517492955310786
46,89,0.01600205599448026,0.027435053340128614,0.027516889407265346
46,90,0.016001496087713847,0.027438101097609472,0.027519931825106182
46,91,0.016003013927274212,0.02743736102895502,0.027519311623279374
46,92,0.01599427025463437,0.027436494253019535,0.027518684898481006
46,93,0.015997274124401106,0.02744036658915914,0.02752200921837147
46,94,0.015995581392314603,0.0274374436340207,0.027519412094359003
46,95,0.015995693973766635,0.027438794062327097,0.02752098617975684
46,96,0.015997873011479407,0.02743628696106227,0.02751829660849701
46,97,0.015994225717215805,0.027436220605700286,0.02751808524690088
46,98,0.01599808046674569,0.027435442842351297,0.02751731983680012
46,99,0.015993218362500446,0.02743418656419313,0.027516531942651374
46,100,0.015991084194327522,0.027433642213550685,0.027515534995922977
47,1,0.031440840163268514,0.029368780317675414,0.029449228092511583
47,2,0.017857628867696384,0.027992867049692484,0.028073725039097743
47,3,0.016848133169560412,0.02773657071956482,0.027819071981588266
47,4,0.016549546799153835,0.02765431495036007,0.027737408245272863
47,5,0.016398118470264355,0.0276081564114854,0.02769113760424489
47,6,0.0163202662908649,0.02757701418627418,0.02766014578299739
47,7,0.01627275244894625,0.027557714589257595,0.027640662417381175
47,8,0.016237673787199085,0.027545367181190973,0.02762824602760684
47,9,0.016209262538783766,0.02753534668451321,0.0276184912411302
47,10,0.01617909952575635,0.0275281696550805,0.027610982492710084
47,11,0.01617166825398585,0.027523725519864678,0.027606685961430278
47,12,0.016155345207110264,0.027520099555786784,0.027603176747045096
47,13,0.016143879241817358,0.027515792605014418,0.0275986983518547
47,14,0.016133864473280628,0.027511102703853717,0.02759395467953334
47,15,0.01612288375122661,0.027507958054267524,0.027590930300883762
47,16,0.016122618439547695,0.02750424042223415,0.027587193417473548
47,17,0.016119338410514404,0.027501618736024965,0.02758464120383164
47,18,0.01611036567733475,0.02749848638195169,0.027581129016587737
47,19,0.016108260400848277,0.027494359823094238,0.027577155054910332
47,20,0.016096971015218405,0.027490854476266334,0.027573723279165383
47,21,0.016096090961511964,0.02748724571436145,0.027569927631285726
